ra_j2000_deg,dec_j2000_deg,ra_dec_j2000,ra_j2000_hms,dec_j2000_dms,wds_designation,discoverer_designation,ads_number,hd_number,hip_number,v1_mag,v1_mag_flag,v2_mag,v2_mag_flag,period_value,period_unit_code,period_error_value,axis_value,axis_unit_code,axis_error_value,inclination,inclination_error,ascending_node,node_flag,node_error,periastron_time_value,time_unit_code,time_error,eccentricity,eccentricity_error,periastron_longitude,periastron_longitude_flag,periastron_longitude_error,equinox,last_observation,grade,notes_flag,reference,png_file,period_years,period_error_years,semimajor_axis_arcsec,axis_error_arcsec,periastron_time_years,time_error_years,line_number,separation_current,separation_error,position_angle_current,position_angle_error,separation_error_dimensionless,notes
0.07958333333333334,-44.29055555555556,000019.10-441726.0,00 00 19.100000,-44 17 26.00000,00003-4417,I  1477,,224750.0,25.0,6.8,,7.56,,115.4,y,2.9,0.435,a,0.014,65.6,2.6,147.5,,1.5,2011.58,y,0.86,0.717,0.02,297.3,,2.2,2000.0,2022.0,3,,Tok2023a,wds00003-4417d.png,115.4,2.9,0.435,0.014,2011.58,0.86,9,0.21403812423815133,0.01788568310158156,198.96573103811593,7.311116773198439,0.0835630716034537,
0.143125,-53.097722222222224,000034.35-530551.8,00 00 34.350000,-53 05 51.80000,00006-5306,HJ 5437,,224782.0,50.0,6.55,,9.85,,904.0236,y,362.8075,2.8038,a,1.04206,49.893,14.26,5.86,,30.497,2063.3249,y,16.3824,0.81172,0.14686,79.676,,10.079,,2015.0,5,,Izm2019,wds00006-5306d.png,904.0236,362.8075,2.8038,1.04206,2063.3249,16.3824,10,1.1885112663740052,0.7557888482635532,337.4013873947248,53.8099998413128,0.6359122287240638,
0.348625,39.61061111111111,000123.67+393638.2,00 01 23.670000,+39 36 38.20000,00014+3937,HLD  60,17178.0,224873.0,110.0,9.09,,9.77,,217.2694,y,16.5701,0.87865,a,0.0175,128.05,4.231,147.353,,2.957,1903.2511,y,1.6226,0.63041,0.01456,148.186,,5.431,,2015.0,3,n,Izm2019,wds00014+3937e.png,217.2694,16.5701,0.87865,0.0175,1903.2511,1.6226,12,1.3249710134324715,0.04790115872333577,162.67031187202994,6.04361619839482,0.036152608802545026,"See Baize & Petit (1989) catalog of doubles with variable component. Baz1989d Malkov et al. (2012) derive dynamical, photometric, and spectroscopic masses of 1.67 +/- 0.29, 1.79, and 1.65 Msun, respectively. Mlk2012"
0.371625,30.73575,000129.19+304408.7,00 01 29.190000,+30 44 08.70000,00015+3044,HO  208,17167.0,224882.0,114.0,8.2,,9.81,,649.641,y,319.4783,2.20987,a,1.67551,103.903,8.166,175.491,,5.153,2054.9367,y,19.0547,0.77651,0.18187,76.124,,12.674,,2015.0,5,,Izm2019,wds00015+3044a.png,649.641,319.4783,2.20987,1.67551,2054.9367,19.0547,13,0.6698953741778284,0.7685845368113674,194.5240963273716,57.657176142626575,1.1473202628912933,
0.5424166666666667,27.08211111111111,000210.18+270455.6,00 02 10.180000,+27 04 55.60000,00022+2705,BU  733AB,17175.0,224930.0,171.0,5.83,,8.9,,26.603,y,0.02,0.819,a,0.003,49.912,0.32,109.314,,0.4,1882.997,y,0.07,0.358,0.003,279.052,,0.3,,,1,n,Mdz2022,wds00022+2705b.png,26.603,0.02,0.819,0.003,1882.997,0.07,15,0.7092815993555477,0.0053197202457187995,184.7878351244316,1.5649372180400873,0.007500152619992243,"85 Peg. Spectral types and masses of primary and secondary assigned by ten Brummelaar et al., based on adaptive optics observations. TtB2000 AB: Additional notes may be found in Baize (1945). Baz1945b AB: Malkov et al. (2012) derive dynamical, photometric, and spectroscopic masses 1.49 +/- 0.81, 1.58, and 1.56 Msun, respectively. Mlk2012 Soderhjelm notes poor Hipparcos solution. Sod1999 A third star has been detected by infrared speckle interferometry. Mcy1983 HIP 171. See Allen et al. (2000) for information on metallicity, AlC2000 age, galactic orbital parameters, etc. AC and AD: Optical pairs, based on study of relative motion of the components using the method of apparent motion parameters. Kiy2008 AC and AD: Additional notes may be found in Burnham (1894). Bu_1894 AD: Rectilinear solution by Friedman et al. (2011). USN2011a"
0.5694999999999999,-13.407444444444446,000216.68-132426.8,00 02 16.680000,-13 24 26.80000,00023-1324,"GAA  22Aa,Ab",,224974.0,179.0,5.8,k,7.7,k,10.658451,d,5e-06,2.073,m,0.004,53.4,0.1,28.21,,0.08,59388.25,d,0.001,0.3391,0.0002,76.861,,0.03,,,2,,GaA2023,wds00023-1324a.png,0.029181248459958932,1.3689253935660508e-08,0.002073,4e-06,2021.473648186174,2.7378507871321015e-06,16,0.0018253535385158817,3.755976474768164e-06,354.53337696633554,0.11252888268421293,0.0020576706898226362,
1.1525,42.092555555555556,000436.60+420533.2,00 04 36.600000,+42 05 33.20000,00046+4206,"CHR 122Aa,Ab",30.0,225218.0,365.0,6.0,,,,70.12,y,5.41,0.165,a,0.008,104.8,0.6,100.6,,0.6,2050.07,y,0.96,0.515,0.027,295.1,,4.4,2000.0,1996.0,4,n,Cve2008a,wds00046+4206b.png,70.12,5.41,0.165,0.008,2050.07,0.96,21,0.17532113356012502,0.014935135366461117,293.5039374507681,3.0976541945514655,0.08518730778876255,B is a spectroscopic binary. Hence the system is quadruple.
1.4209583333333333,45.81202777777777,000541.03+454843.3,00 05 41.030000,+45 48 43.30000,00057+4549,STT 547AB,48.0,38.0,473.0,8.98,,9.15,,553.5,y,120.3,6.39,a,0.89,54.3,2.3,12.5,,2.8,2112.0,y,28.8,0.19,0.08,256.8,,31.4,,2012.0,4,n,Pko2020b,wds04259-0124h.png,553.5,120.3,6.39,0.89,2112.0,28.8,27,5.2927763111756585,1.1196676633484555,192.37811557880795,32.293723404866206,0.2115463789739773,AP: Rectilinear solution by Cvetkovic (2011). Cve2011d
1.4815,18.07622222222222,000555.56+180434.4,00 05 55.560000,+18 04 34.40000,00059+1805,STF3060AB,60.0,113.0,495.0,9.32,,9.65,,3804.2824,y,874.5757,12.48656,a,6.3321,78.895,8.043,70.947,,38.097,1339.186,y,963.466,0.82967,0.1408,289.172,,31.722,,2015.0,4,n,Izm2019,wds00059+1805a.png,3804.2824,874.5757,12.48656,6.3321,1339.186,963.466,29,6.883618079614563,7.044162818120755,194.6933231525762,92.53280350009729,1.0233227260213107,"AC: Optical pair, based on study of relative motion of the components using the method of apparent motion parameters. Kiy2008 Aka J 3330. HD 108 Hutchings (1975 ApJ 200, 122) presented a preliminary orbit with a period of 4.6d, but subsequent work has cast doubt on the reality of the orbit (Underhill 1994 ApJ 420, 869). Msn1998a LEP 1 AD: HJL1001. HJL1986 AD: SHY 112. Bayesian analysis by Shaya & Olling (2011) indicates very Shy2011 high (near 100%) probability pair is physical. AD: the visual binary at 573"" is co-moving, same parallax. The D component is ~1.3m below the main sequence in the (K, V-K) color- magnitude diagram. Tok2012a"
1.8986666666666667,-4.547527777777778,000735.68-043251.1,00 07 35.680000,-04 32 51.10000,00076-0433,STF3063,84.0,296.0,,9.3,,10.29,,687.9954,y,339.4448,2.33846,a,0.95313,99.936,5.263,46.192,,4.837,1781.1507,y,56.2815,0.49847,0.23849,97.779,,45.289,,2015.0,5,,Izm2019,wds00076-0433a.png,687.9954,339.4448,2.33846,0.95313,1781.1507,56.2815,32,1.5872238045057774,1.2047976205489095,168.86358161895518,89.98429864816764,0.7590596972706404,
2.0965416666666665,29.090833333333332,000823.17+290527.0,00 08 23.170000,+29 05 27.00000,00084+2905,"MKT  11Aa,Ab",94.0,358.0,677.0,2.22,,4.21,,0.265,y,0.001,0.024,a,0.002,105.992,4.0,103.764,,5.0,1988.848,y,0.01,0.53,0.07,77.903,,4.0,,,2,n,Mdz2022,wds00084+2905d.png,0.265,0.001,0.024,0.002,1988.848,0.01,33,0.015672855984015036,0.0053496766396583535,217.60888047238032,82.81158999050277,0.3413338733613429,"21 And = alp And = Alpheratz AB: H V 32. STFB 15. A is spectroscopic binary, P = 96.7d. AB: Optical pair, based on study of relative motion of the components using the method of apparent motion parameters. Kiy2008 MKT 11 Aa,Ab: Separations and magnitude differences derived by model fitting to calibrated squared visibilities, using measurements with the Mark III interferometer. Spectroscopic and photometric data are combined with astrometry from the Mark III interferometer to derive orbital elements for the SB1 by Pan et al. MkT1992a Pourbaix gives combined solution for this resolved SB2, yielding orbital parallaxes and component masses. Pbx2000b Hipparcos astrometric solution adopted some elements from the orbit of HIP1997d Pan et al. (1992). MkT1992a Aa,Ab: Orbit determined by fitting revised Hipparcos intermediate astrometric data. Derived component masses are 4.05 +/- 0.50 and 1.71 +/- 0.20 Msun. Ren2010 Aa,Ab: Malkov et al. (2012) derive dynamical, photometric, and spectroscopic masses 5.19 +/- 0.18, 4.10, and 3.09 Msun, respectively. Mlk2012 Aa,Ab: Docobo et al. (2014) use the spectroscopic elements of Pourbaix (2000), together with speckle data and the Hipparcos parallax, to Pbx2000b derive the remaining orbital elements. The resulting masses are 3.84 +/- 0.29 and 1.63 +/- 0.26 Msun. Doc2014h"
2.118291666666667,34.934527777777774,000828.39+345604.3,00 08 28.390000,+34 56 04.30000,00085+3456,HDS  17,,375.0,689.0,8.11,,8.36,,12.77,y,0.01,89.0,m,0.3,209.9,0.7,252.0,,2.0,2006.41,y,0.01,0.527,0.002,11.0,,2.0,,2020.0,2,n,Mit2021,wds00085+3456e.png,12.77,0.01,0.089,0.0003,2006.41,0.01,34,0.13295056059987165,0.000486551926088897,49.664879259769386,2.8165212480929793,0.0036596455396169783,"Malkov et al. (2012) derive dynamical, photometric, and spectroscopic masses of 2.78 +/- 0.89, 2.67, and 1.10 Msun, respectively. Mlk2012 A(B) Teff = 6100+/-50(5940+/-50) K, R = 1.93+/-0.20(1.83+/-0.20) \rsun, AlW2014b L = 4.63+/-0.80(3.74+/-0.70) \lsun, M = 1.35(1.25) \msun. Sp = F8.5IV(G0IV)."
2.2246249999999996,20.840333333333334,000853.91+205025.2,00 08 53.910000,+20 50 25.20000,00089+2050,BEU   1,,,,12.7,,14.3,,5.918,y,0.017,0.144,a,0.005,145.7,3.3,83.6,,6.6,2018.92,y,0.17,0.105,0.023,240.4,,17.2,2000.0,2021.0,2,n,Tok2021c,wds00089+2050a.png,5.918,0.017,0.144,0.005,2018.92,0.17,36,0.14830946095479194,0.006815722768587147,81.31312476105464,18.157098715135653,0.045956088874631755,GJ 3010. Estimated age 30-300 Myr; masses 0.20 +/- 0.09 and 0.11 +/- 0.06 Msun; a ~2.0 au. Jnn2014
2.3151249999999997,25.282305555555556,000915.63+251656.3,00 09 15.630000,+25 16 56.30000,00093+2517,NLTT 403,,471.0,754.0,7.77,,,,483.0,d,13.0,9.8,m,2.8,74.0,10.0,169.0,,16.0,48565.0,d,74.0,0.22,0.31,112.0,,46.0,,1991.0,9,,Gln2007,wds00093+2517r.png,1.322381930184805,0.03559206023271732,0.009800000000000001,0.0028,1991.8412046543463,0.2026009582477755,38,0.006561531873216099,0.0036826866298151828,127.75894848498838,124.5079827305395,0.5612540944665311,"LDS 859 = G130-048/G130-047. HIP 754. See Allen et al. (2000) for information on metallicity, AlC2000 age, galactic orbital parameters, etc. A companion is a close astrometric binary. HIP1997d AB: Primary is SB2, P=463.250d Tok2014d Spectroscopic orbit P=463.44d and radial velocity of B consistent Grf2015b with physicality."
